school_name,longitude,latitude,education_level,country_iso3_code,giga_id_school,school_data_source
Ross Street School #11,-74.28196716308594,40.55549621582031,Unknown,USA,e001d66f-a908-3287-a4f6-797e4d1e5164,
Rainbow Academy School,-74.28324127197266,40.556819915771484,Unknown,USA,0dd15815-0d10-359e-9708-15b85ff24400,
Woodbrook Elementary School,-74.3775405883789,40.55744171142578,Primary,USA,f1cede76-98f2-3846-8d85-395c76354d22,
Public School 32 - The Giffords School,-74.15492248535156,40.55799865722656,Unknown,USA,4d9ee22f-4b39-39ec-8290-93b1c20b55a2,
Matthew Jago School #28,-74.25971221923828,40.55891036987305,Unknown,USA,57ae717d-2bcc-3c7d-94aa-36d5be326cca,
Woodbridge Middle School,-74.27989196777344,40.55897521972656,Secondary,USA,ab46075a-40f2-3ead-9df4-a8f4288b1f54,
Goddard School - Woodbridge,-74.31289672851562,40.56027603149414,Unknown,USA,27efa275-fa26-33a0-96e2-1edc7f081c8d,
Mawbey Street School #1,-74.28875732421875,40.56044006347656,Unknown,USA,e4f3be8b-e353-3474-801f-cb9f86535f82,
Suz Anne School,-74.3818130493164,40.560935974121094,Unknown,USA,f7182315-7a54-3ec3-a893-b7be56821097,
Public School 50,-74.1245346069336,40.56114959716797,Unknown,USA,869ee104-5456-36c8-be2c-5e9180b64789,
Menlo Park Elementary School,-74.35256958007812,40.562381744384766,Primary,USA,c497e6a4-e4ea-321b-96e5-c3e5a229f7ee,
Dwight D. Eisenhower Elementary School,-74.4536361694336,40.562660217285156,Primary,USA,d0e9d470-a64f-3d7f-8753-a1c08de5c10a,
Saint Charles School,-74.11811828613281,40.5635986328125,Unknown,USA,6551c724-f9cb-3f75-9c07-e0863e454b44,
Public School 37,-74.15137481689453,40.564109802246094,Unknown,USA,b006f877-afdb-3b35-a165-1e570329bb3f,
Theodore Schor Middle School,-74.46713256835938,40.56416320800781,Secondary,USA,8e8e2968-44f4-3eab-9552-f52846cfffdd,
School Number 9,-74.25320434570312,40.56427001953125,Unknown,USA,f6b0ae56-60ed-34c8-8524-c46c381814b8,
