school_name,longitude,latitude,education_level,country_iso3_code,giga_id_school,school_data_source
Vanderbilt Elementary School,-73.3412857055664,40.81545639038086,Primary,USA,11033f57-85f8-3bdb-ba9a-246708979106,
Community School District 7,-73.92037200927734,40.815467834472656,Unknown,USA,a00e9c73-d718-334d-819c-e5500a3533d1,
Saint Mark the Evangelist Preschool,-73.93821716308594,40.81563949584961,Unknown,USA,fd002fd8-2aaa-3d8e-bfeb-8d2c22c9e9c4,
The Urban Assembly Institute for New Technologies (M410),-73.95584869384766,40.815650939941406,Unknown,USA,c5595246-9470-3594-96f7-aa9db6a151fd,
Junior High School 52,-73.90177154541016,40.815673828125,Primary,USA,d4c9cb33-9929-3b0d-af50-e6f70b4809cd,
Junior High School 43,-73.95545959472656,40.81571960449219,Primary,USA,9d37a9aa-a219-3dcb-ac24-9cdb03e5549d,
Saint Mark the Evangelist School,-73.93812561035156,40.81572723388672,Unknown,USA,f8f5507b-cc4d-334e-9847-7fb16930dab1,
Hillside Elementary School,-74.2236328125,40.8159294128418,Primary,USA,447d971a-3aeb-3819-8480-da8f8344eb3b,
Renaissance Leadership Academy (M286),-73.9556655883789,40.815975189208984,Unknown,USA,940c5c00-85d8-3dea-9470-5766d9f15fa1,
Rolling Hills Primary School,-73.30845642089844,40.81621551513672,Primary,USA,622ef0bc-0f21-33f0-9e22-5af146f7b50e,
Middle School 201,-73.88534545898438,40.81631088256836,Secondary,USA,369dca27-8e31-3190-9497-5aa69f5d3769,
Immaculate Conception High School,-74.21675872802734,40.81636428833008,Secondary,USA,4496f8b6-f03d-3469-90bd-87e9c4bf5785,
Saint Anslems School,-73.90554809570312,40.816368103027344,Unknown,USA,58609769-16bc-31e4-951a-569838bacb37,
Saint Johns School,-73.99569702148438,40.816490173339844,Unknown,USA,90cf922d-819a-3c38-9658-1d8174b13d9e,
Countrywood Primary Center,-73.3814468383789,40.816673278808594,Primary,USA,f96942de-ac15-374a-9231-9c074a2c4fb9,
Public School 69,-73.86076354980469,40.81683349609375,Unknown,USA,7d832fb2-3f0e-3cfe-bcc7-cdae8ab61723,
Jefferson Elementary School,-74.12112426757812,40.8169059753418,Primary,USA,e11ab152-dd66-3909-a7ff-77bacfc9ac17,
Saint Athanasius Roman Catholic School,-73.89472198486328,40.81694412231445,Unknown,USA,fd3e453d-eea3-331b-a3b5-194fe7df0ece,
Global Community Charter School,-73.93495178222656,40.81698226928711,Unknown,USA,6afa1b73-8c44-313d-94c9-e4a17e8da1b8,
Thurgood Marshall Academy for Learning,-73.9474868774414,40.8171501159668,Unknown,USA,0c81e058-ea82-3e36-8780-38fe31b1d0b8,
Bread and Roses Integrated Arts High School,-73.94749450683594,40.817256927490234,Secondary,USA,090b925d-f0e1-3a48-bbef-6563cdc885c7,
Junior High School 136,-73.94708251953125,40.81732177734375,Primary,USA,e42e1dcd-581c-3993-b523-403f33a77827,
Nutley High School,-74.16035461425781,40.817405700683594,Secondary,USA,c2ae659f-9f93-339a-877e-e1e92cbd9c20,
Number 3 Elementary School,-73.99042510986328,40.817501068115234,Primary,USA,bf66b9d8-acf3-370c-b256-5255035009a2,
Saint Josephs School,-73.11714172363281,40.817501068115234,Unknown,USA,145286df-2307-3def-b78a-eea61cd15145,
Immaculate Conception Parochial School,-73.91767120361328,40.81755828857422,Unknown,USA,8388cd96-a8e6-3d92-b4e3-f4f961f86935,
Name unknown,-73.99049377441406,40.817569732666016,Unknown,USA,f047e857-36d9-36cb-8ec6-5b283879f199,
Junior High School 139,-73.94013977050781,40.81760025024414,Primary,USA,2417d335-5d8c-3c12-b173-36ac76f70594,
Lafrancis Hardiman School Annex,-73.32559204101562,40.8176383972168,Unknown,USA,f33100dc-1793-38eb-8cbf-624443cbec27,
Holy Cross School,-73.8609619140625,40.81767654418945,Unknown,USA,31549911-e08f-38ca-946a-0082fccb8c2b,
New Explorers High School,-73.91141510009766,40.81768798828125,Secondary,USA,a426defe-467f-3733-84be-fdd04cedf507,
High School for Careers In Sports,-73.91139221191406,40.81779861450195,Secondary,USA,011140f2-0743-3e39-a587-ba4f53201193,
Dodge Vocational High School,-73.9115219116211,40.81787872314453,Secondary,USA,6875a2a8-710d-327d-87e3-b5e104f24890,
Name unknown,-74.48075103759766,40.81791305541992,Unknown,USA,6a57fadb-e8df-3dee-9445-e00550e272df,
Alfred Vail Elementary School,-74.48079681396484,40.81795120239258,Primary,USA,9528096f-b153-361e-9a7f-972ead17927f,
Westhampton Beach Middle School,-72.65039825439453,40.81810760498047,Secondary,USA,23e5b1e4-16e0-3b15-bf54-8872c15d23d5,
Long Island Lutheran Middle / High School,-73.5512466430664,40.8182373046875,Secondary,USA,915a02fa-7f36-3f23-b769-3bad17181d31,
Name unknown,-72.6546401977539,40.81837844848633,Unknown,USA,f7559da1-5c73-35b6-bebf-3e6e8abe1320,
Ash School,-75.56324005126953,40.81842803955078,Unknown,USA,867f1605-bb71-3be2-a07c-9884333c6556,
Name unknown,-73.85875701904297,40.81843566894531,Unknown,USA,af773ee2-68e4-3621-801b-8209c5b50673,
A Philip Randolph Campus High School,-73.94998168945312,40.818504333496094,Secondary,USA,1630a9a7-f700-3ef3-be42-446523a63e61,
South Salem Elementary School,-73.67401885986328,40.81859588623047,Primary,USA,e0fd5be3-3ecb-3cf8-8fb0-eda2bbf9bd6c,
Our Lady of Mercy,-74.42005157470703,40.81868362426758,Unknown,USA,a7794fb7-b612-32aa-af60-242b06dad15e,
Walker Middle School,-74.16075897216797,40.818748474121094,Secondary,USA,81a06713-a07a-3806-ae4e-ea92a8aae9bd,
Jill Chaifetz Transfer High School,-73.90505981445312,40.81884765625,Secondary,USA,98616624-8465-32c6-8230-79cc0d7a2cd5,
Name unknown,-73.8569564819336,40.81892395019531,Unknown,USA,5484d084-b68d-3b03-8499-8569a2bf9e76,
North Shore Hebrew Academy (Cherry Lane Campus),-73.74361419677734,40.818946838378906,Unknown,USA,9b2a3a70-db02-3aad-b753-b6385c5a58ca,
Bitz School,-75.2374038696289,40.81898498535156,Unknown,USA,4b4d8a10-31b3-386b-9cd0-fcb71b3ed9b0,
Number 3 Elementary School,-73.9959716796875,40.81898880004883,Primary,USA,09f1e4d8-1688-31ec-8ac9-918311b541be,
Shenandoah Valley High School,-76.21133422851562,40.819034576416016,Secondary,USA,e18db28a-2ab5-3427-8a1f-858c3ff35106,
Shenandoah Valley Elementary School,-76.21088409423828,40.81910705566406,Primary,USA,1067bfa4-54af-303a-ac29-79247d5a881c,
Public School X017,-73.90533447265625,40.81912612915039,Unknown,USA,435aef99-17a0-34ce-84f1-02f2d00ff4ff,
Saint Edward Confessor School,-73.50110626220703,40.81917190551758,Unknown,USA,4a36b39b-6c01-3bdf-94e2-fa61b8a5d675,
Commack Middle School,-73.30677032470703,40.819183349609375,Secondary,USA,04d6044d-39cc-3542-997d-d0a6cb775413,
Public School 157,-73.90902709960938,40.81926727294922,Unknown,USA,63dea5cc-b698-318b-89c9-a3a4e2551b35,
Name unknown,-76.21231079101562,40.81950378417969,Unknown,USA,22f9f3d7-a767-32b6-99f5-69f89c2c38b7,
The Green Vale School,-73.60514831542969,40.81950759887695,Unknown,USA,a3403d9d-e897-3fb9-b09b-04554a7d93a0,
Lentz School,-75.62435150146484,40.81953811645508,Unknown,USA,cb4d760c-99d8-3405-85e2-79c0c53ecca2,
Quogue School,-72.60437774658203,40.81970977783203,Unknown,USA,20247536-bb70-372e-a4d0-b1686e023291,
Intermediate School 195,-73.9566650390625,40.81972122192383,Unknown,USA,b56686f6-4dd3-39d2-a293-878a4a113ff8,
Raynor Country Day School,-72.69288635253906,40.81981658935547,Unknown,USA,ec59bbf1-3f24-3bfe-973b-1cb6c56f1f85,
Saint Charles Borromeo School,-73.94166564941406,40.81999969482422,Unknown,USA,ef3d7f04-3f19-3cc5-80e2-e19f80493911,
Junior High School 60,-73.8984375,40.82011413574219,Primary,USA,626a578d-cf05-38d3-a4de-d316b108399a,
Long Island University C W Post Campus,-73.59674835205078,40.820274353027344,Post-Secondary,USA,3c1504a5-4839-3609-a1fe-c493d649766b,
Cardinal Hayes High School,-73.9255599975586,40.82027816772461,Secondary,USA,483cb6b1-6691-3af4-b239-66b24bcabfaa,
Boys Prep Bronx Elementary School,-73.92741394042969,40.82029724121094,Primary,USA,ca1fb077-28f4-39b6-a41e-9d21da5ee49a,
Cherokee Street Elementary School,-73.146728515625,40.820350646972656,Primary,USA,a3ebd7cf-f09d-3432-ae9f-cb79b6b1a006,
Bushkill School,-75.353515625,40.82037353515625,Unknown,USA,c09a31aa-f195-3f46-826e-7693c46ded05,
Westhampton Beach High School,-72.64995574951172,40.82046127319336,Secondary,USA,6e74a318-4cf8-34c4-9f8c-d8833da1f6cb,
Hiawatha Elementary School,-73.0928955078125,40.820682525634766,Primary,USA,401f9f97-9cc6-3cb1-bfe3-09b507d2fd49,
Forest Avenue Elementary School,-74.19509887695312,40.82072830200195,Primary,USA,86d416e2-abfc-3075-97b6-0b884a097dc8,
Montclair Cooperative School,-74.21052551269531,40.82076644897461,Unknown,USA,f470706f-66a8-3383-b797-997c2bce4c2e,
Renaissance at Rand Middle School,-74.2122573852539,40.82084655761719,Secondary,USA,fa935ba7-7800-333a-b48d-e4155eb75d03,
Flat School,-79.14781188964844,40.82089614868164,Unknown,USA,0c31111e-8ea5-3ea3-b12c-51e5d38ab6ea,
Berger School,-77.11026000976562,40.82091522216797,Unknown,USA,781f83dc-3f09-3661-a043-ef3d80ffb399,
Adlai E Stevenson High School,-73.8558578491211,40.82091522216797,Secondary,USA,e73495f8-fe69-3ce5-98a1-493c1e8dda2b,
Public School 192,-73.95307159423828,40.82099151611328,Unknown,USA,ae0e0113-4abf-3ba3-8f86-a33aef7fd205,
Village Elementary School,-73.49661254882812,40.82101821899414,Primary,USA,089ee591-5dd7-3b0a-b42c-36da4a555bc7,
Name unknown,-74.482421875,40.821022033691406,Unknown,USA,3056d695-8110-3480-b232-f41e33fc1af2,
Saint John Vianney Roman Catholic School,-73.84972381591797,40.821109771728516,Unknown,USA,87817c2c-de43-394b-9f51-735e70521b73,
Name unknown,-73.8559341430664,40.82120895385742,Unknown,USA,fb60d543-2c1b-3dbf-add4-71a587fac197,
Radcliffe Elementary School,-74.1670913696289,40.82121276855469,Primary,USA,12bffbdd-0d7b-3c84-8e31-536c3d808c37,
Public School 194,-73.9409408569336,40.82121658325195,Unknown,USA,d6fad321-adb0-3dbd-b317-3fef03e74b8d,
High School of Community Research and Learning,-73.85587310791016,40.82122039794922,Secondary,USA,aa63bd45-9a5b-38d9-93f1-273f62b31f1e,
South Huntington Union Free School District,-73.41860961914062,40.82122802734375,Unknown,USA,3c062cac-2b14-39b8-baed-68592ed527a5,
Pierrepont Elementary School,-74.111083984375,40.821231842041016,Primary,USA,e486ee59-1100-3fad-8378-bc9c0004fdee,
P.S. 194 - Countee Cullen,-73.94080352783203,40.82126235961914,Unknown,USA,cf8878b1-7ccc-38ec-a751-6db7979bf55c,
Pierrepont Elementary School,-74.11122131347656,40.82136535644531,Primary,USA,2deea940-2847-3106-bbef-6e45226ec9df,
"High School for Mathmatics, Science and Engineering at the City College",-73.94882202148438,40.82137680053711,Secondary,USA,5f7eadb3-480d-3f09-8a44-b647fb700d33,
Public School/Middle School 3,-73.91667175292969,40.821388244628906,Secondary,USA,9a57fa3a-8a6c-3b37-aacf-a3600658c5ef,
Name unknown,-73.9868392944336,40.8213996887207,Unknown,USA,969f460d-161b-3045-9668-b1eb7619d66a,
Greentrees Country Day School,-73.50208282470703,40.821407318115234,Unknown,USA,13863998-53d2-3ce3-b3dd-21ae81d3b1d9,
Huntington Montessori School,-73.38992309570312,40.821434020996094,Unknown,USA,9fb21ace-6c55-3a76-9e16-a2d18c8c0880,
Indiana University of Pennsylvania - Armstrong Campus,-79.52476501464844,40.82145309448242,Post-Secondary,USA,7c1312a4-5cbd-3289-a272-5ab8627f2908,
Long Island School for the Gifted,-73.39170837402344,40.82145690917969,Unknown,USA,9bbcbb1b-e402-3e59-8347-592614201006,
Bronx Guild High School,-73.85588073730469,40.82147216796875,Secondary,USA,a424db50-c1dd-3692-b7c8-b9693a5f5b7f,
Pierrepont Elementary School,-74.1106948852539,40.82148742675781,Primary,USA,0f6d5dbd-9482-3cf4-925a-426e5dec6624,
Public School 29,-73.91694641113281,40.8216667175293,Unknown,USA,fba246cb-a2c2-3d63-9a59-7f71c430675f,
Montclair Academy,-74.22686767578125,40.82175064086914,Unknown,USA,2fa9f31a-892e-360b-ac5b-bede5a684349,
Antonia Pantoja Preparatory Academy,-73.85587310791016,40.82176208496094,Unknown,USA,68da02fc-93dc-39a4-a4a9-3986d219cc54,
Saint Peter and Saint Paul School,-73.9105224609375,40.82184600830078,Unknown,USA,bd662db7-1b31-3612-89a3-5de7d0e169c9,
Public School 100,-73.86293029785156,40.821861267089844,Unknown,USA,ee8d64fb-d7f0-3e14-932e-bc3e62104e63,
Public School 93,-73.87725830078125,40.821964263916016,Unknown,USA,56a50e66-a4d3-3b6e-80c3-def2a92a8a37,
Eleanor Van Gelder Elementary School,-73.97846984863281,40.822044372558594,Primary,USA,bd7edb51-c1a8-38bf-889c-8642f7bc3b28,
Allergro Vocational School,-74.47663116455078,40.82209396362305,Unknown,USA,32f67bf6-5da7-308a-84c5-332d2b0b723a,
Bronx Leadership Academy II High School,-73.92330169677734,40.82210922241211,Secondary,USA,ee9690ed-ab8a-39e9-b6ff-8f93038d8c69,
Carl C Icahn Charter School Bronx North,-73.87694549560547,40.82219696044922,Unknown,USA,e4058b78-24cb-381b-b571-d7307c4b6184,
Name unknown,-74.50048065185547,40.8222541809082,Unknown,USA,feef62f0-62ba-327f-b9c9-b3cce69fe0a2,
South Bronx Classical I,-73.89415740966797,40.82228469848633,Unknown,USA,154f2dbd-273c-3089-93fe-ce6e3d9c46fd,
The Opportunity Pre-School,-73.18550109863281,40.822357177734375,Pre-Primary,USA,8ed74bcb-f1a3-3432-aa74-27b341bdf1c2,
Kipp Academy Charter School,-73.92131042480469,40.82245635986328,Unknown,USA,ab13bc94-fc58-3eac-b369-3db0315c4b31,
South Huntington Public Library,-73.39124298095703,40.822509765625,Unknown,USA,8eb1fa60-c9c0-3ffd-b882-445475d58424,
Decker School,-77.58277130126953,40.822566986083984,Unknown,USA,778c3242-84ba-3a5e-9694-2ab10c2c41e0,
Our Lady of Mercy Academy,-73.4831771850586,40.82259750366211,Unknown,USA,c8a33b7b-ace8-3749-a0dd-488d83263d7e,
Hauppauge Union Free School District,-73.18482208251953,40.822662353515625,Unknown,USA,3408840d-7bb6-3a19-b108-6885c24ddf0e,
Junior High School 151 Lou Gehrig,-73.92134094238281,40.82268142700195,Primary,USA,a9a27720-2c8c-3a8e-9f7d-fdd1704ef438,
Hauppauge High School,-73.20201110839844,40.82269287109375,Secondary,USA,005c8d2d-a112-32dc-9e30-1d42acd06e0a,
Saint Andrew's Episcopal School,-73.8499984741211,40.822776794433594,Unknown,USA,08c88ee0-10b0-365d-85a9-6497db21fee9,
Harlem Academy,-73.94562530517578,40.82279586791992,Unknown,USA,9ac23bef-bea7-33bd-a91e-bc0b9316fbdb,
Bronx Global Learning Institute for Girls,-73.92294311523438,40.82280731201172,Unknown,USA,efd45364-5b96-3471-8382-f77b6ce43367,
Name unknown,-74.44671630859375,40.822994232177734,Unknown,USA,da3b8099-d713-3070-87f1-e535e83afcd3,
Nokomis Elementary School,-73.07855224609375,40.82304382324219,Primary,USA,6b66243b-4fcc-3bc9-941a-461b7d97c4a4,
Junior High School 133,-73.89888763427734,40.82305908203125,Primary,USA,c94a05a2-a3a3-3140-93b7-0210ca323261,
New Beginnings,-73.18537139892578,40.82312774658203,Unknown,USA,f5131ce4-2385-3d01-b3c6-d48367133f08,
Public School 359,-73.9227523803711,40.82313919067383,Unknown,USA,4334f82a-11ce-3012-b9a2-4adb486abece,
Public School 72,-73.81819152832031,40.823158264160156,Unknown,USA,9d6d9843-8134-33dd-9cd0-28ccf48f112b,
Name unknown,-73.81816864013672,40.8232536315918,Unknown,USA,6fc9a522-61dd-3964-9f59-9b0031474cfe,
Bronx Community High School,-73.90721893310547,40.823333740234375,Secondary,USA,24db2847-fb6d-3e4c-891d-827cc77f348c,
The Calais School,-74.40987396240234,40.82343292236328,Unknown,USA,9b44ff87-5551-34f3-a1b5-d0944824dbb4,
Public School 10,-73.90735626220703,40.82343292236328,Unknown,USA,c8979df6-0db3-327c-8928-1a1fe0227934,
Intermediate School 131,-73.86018371582031,40.823509216308594,Unknown,USA,d5f9be59-1134-3bd8-9893-d3319c3f281c,
Hauppauge Middle School,-73.19833374023438,40.82355880737305,Secondary,USA,d7951b8f-0f5c-3fdd-93b0-95467757f625,
Our Lady of Lourdes School,-73.94833374023438,40.823612213134766,Unknown,USA,8930359c-a605-3e67-bdbc-5055d95a0142,
Troy Hill School,-79.51254272460938,40.82367706298828,Unknown,USA,58aea945-d367-3e29-8085-35ca55d98c50,
Waverly Avenue Elementary School,-73.04415893554688,40.823768615722656,Primary,USA,bdcfe6d7-92b7-3818-9528-253d33d5ce78,
Frederick Douglass Academy,-73.93594360351562,40.823856353759766,Unknown,USA,1d19a5b0-f10c-3f58-b7fb-d6fabcfeb154,
PS 152 The Evergreen,-73.88050842285156,40.823970794677734,Unknown,USA,eddde06e-6661-3589-a6e1-5891ebd0e56f,
Sanden School,-75.75019073486328,40.82398223876953,Unknown,USA,2f045707-2758-38b9-9804-17d42bfc7197,
Sylvan Elementary School,-74.10559844970703,40.8239860534668,Primary,USA,8ebe0bfe-6906-307a-8535-fd7eeedb8b09,
Public School 200,-73.93653869628906,40.824249267578125,Unknown,USA,5c14fc5a-b1d1-3ac2-ac3b-6c618e0b4c51,
Fairoak School,-76.90885925292969,40.82425308227539,Unknown,USA,24f911d9-4af0-3b05-9468-d048564f2cda,
Saint Walburgas Academy,-73.95451354980469,40.824256896972656,Unknown,USA,00b95ca7-00e0-3922-9ddb-6439a3bf09ce,
Yantacaw Elementary School,-74.150146484375,40.82426834106445,Primary,USA,67f0f6e0-f4b4-3f97-b232-1d726e60ffee,
Demarest Elementary School,-74.17753601074219,40.82428741455078,Primary,USA,326b9ee6-2225-384e-bbe5-af3a37ca141c,
Name unknown,-74.1849594116211,40.82432556152344,Unknown,USA,7a94d606-eb63-35f6-b850-ae5795260105,
Name unknown,-74.18438720703125,40.82433319091797,Unknown,USA,49708a89-2235-3fb8-890b-b503cd86e8bc,
Bloomfield Middle School,-74.18351745605469,40.824337005615234,Secondary,USA,2f50f243-c081-3d1e-bbd4-ba718df133bd,
Name unknown,-74.18379211425781,40.824344635009766,Unknown,USA,45528899-17ad-3a9c-9801-4fb2f1be92a6,
Yantacaw Elementary School,-74.15019226074219,40.82439422607422,Primary,USA,d14866e5-1ec4-3295-80e3-7cb8428ca5a6,
Jackson School,-75.32101440429688,40.82453918457031,Unknown,USA,ae1ebfbf-b341-38f0-973b-477478d6d880,
Memorial Middle School,-74.41209411621094,40.82454299926758,Secondary,USA,e84f58df-9a50-3cae-b36f-8f7a90c06878,
Bloomfield Middle School,-74.18375396728516,40.82454299926758,Secondary,USA,7d6d74f8-28b2-3526-ab35-da1f47e557f9,
New School for Arts and Sciences,-73.87403869628906,40.82480239868164,Unknown,USA,11b57791-65bf-3de6-b15f-35844340285a,
Name unknown,-74.18463134765625,40.82481384277344,Unknown,USA,0318bfc3-4658-358c-862c-e7867b4fdc48,
Name unknown,-74.50238800048828,40.8248291015625,Unknown,USA,8cc269fd-ae93-36f2-81a8-902fbb235711,
Belvidere Elementary School,-75.06706237792969,40.82497787475586,Primary,USA,ccbf0800-4bfb-3920-a701-39025994ecc7,
Junior High School X123 James M Kiernan,-73.87409210205078,40.82510757446289,Primary,USA,b8a4e95d-7ac2-3daa-ad22-46d672d5dc17,
Monsignor Scanlan High School,-73.83807373046875,40.825740814208984,Secondary,USA,8ef703ae-a6ed-347b-8314-c2551e9a222c,
Little School,-74.35624694824219,40.82575225830078,Unknown,USA,4c0cef6b-764e-3d0c-90a2-ae5b556d52e8,
Name unknown,-74.48236846923828,40.82581329345703,Unknown,USA,42efed5b-02d6-3fb1-bfc6-0976d6781edf,
Name unknown,-73.99250793457031,40.82588195800781,Unknown,USA,59e11283-9108-35b8-bc7d-8e0a259e9287,
Spring Creek Elementary School,-77.8270263671875,40.825927734375,Primary,USA,7a30e686-3665-394c-b532-ecac959804ce,
Number 6 Elementary School,-73.99236297607422,40.82593536376953,Primary,USA,3e1fcb27-dbf1-3185-80f0-03f2ea144bc7,
Thurgood Marshall Academy Lower School,-73.93805694580078,40.826026916503906,Unknown,USA,c07cbe62-fe5e-3dd7-9a25-b24dcf87c3fa,
Public School 150,-73.89435577392578,40.82610321044922,Unknown,USA,d2cc4995-e908-3c79-b195-a416e8ef6f43,
Name unknown,-74.36344146728516,40.826377868652344,Unknown,USA,185b316c-9329-3594-8953-2b876089fd5b,
Name unknown,-73.81785583496094,40.82639694213867,Unknown,USA,005a2ef0-73c3-3795-982a-c4b6b2b2727d,
Kimberly School,-74.21600341796875,40.82642364501953,Unknown,USA,7014fa24-e3a3-3cd7-820a-248515206558,
Saint Joseph's School for the Deaf,-73.83501434326172,40.826454162597656,Unknown,USA,431a8591-2bc9-3e5b-9510-fc9b70f90797,
Hamilton Heights School,-73.94705200195312,40.82659912109375,Unknown,USA,2b95f024-da5e-3dac-a6eb-f7c511148c49,
Brookdale Avenue Elementary School,-74.2382583618164,40.82661056518555,Primary,USA,ce9e9373-1c33-3136-a7bb-3a062ec826bc,
Urban Assembly School For Civic Engagement,-73.8179702758789,40.826656341552734,Unknown,USA,2205d6c2-0032-309a-9d0f-469ca7d2267a,
Childs Memorial Academy,-73.94611358642578,40.82666778564453,Unknown,USA,804dedf4-dbca-3c16-a216-eedd3494d325,
Walt Whitman High School,-73.42472839355469,40.82666778564453,Secondary,USA,9a5af4e3-b900-3109-becd-99ab9c3f0ac7,
Crawford School,-78.97836303710938,40.82673263549805,Unknown,USA,2436f757-f446-348c-84b2-f1187fe48f2b,
Mountain View Elementary School,-74.7022705078125,40.82673263549805,Primary,USA,771b29c2-7bb0-3905-944a-aec96a3f481a,
Rush Elementary School,-75.98631286621094,40.82675552368164,Primary,USA,86eb4961-b880-3a2d-85c2-e0834060d1e8,
Lincoln Elementary School,-74.11764526367188,40.82676696777344,Primary,USA,9bf1fcb4-fb5a-305d-99f1-7b18effaa517,
Number 4 Elementary School,-73.98596954345703,40.82676696777344,Primary,USA,0275c3e9-5ae4-327e-973e-ec0cfceb77ca,
Name unknown,-73.98603820800781,40.826778411865234,Unknown,USA,f5c43149-2305-391e-8d05-c3f9308545e2,
Eastport Elementary School,-72.72331237792969,40.82686996459961,Primary,USA,2bfb403a-d712-3a68-b64f-230b23f05025,
Intermediate School 192,-73.81831359863281,40.826988220214844,Unknown,USA,d831dc2e-f666-3712-94d2-26212f147782,
Middle School X101 Edward R Byrne,-73.8294906616211,40.82699203491211,Secondary,USA,6cc41144-33ac-378f-ae73-d9435444c8e2,
Name unknown,-73.82913970947266,40.8270378112793,Unknown,USA,8ec5d59c-4880-30d5-8b6c-4bcf8b5dd132,
School for Excellence High School,-73.90411376953125,40.82708740234375,Secondary,USA,f343b4cd-e588-31d8-830b-0ccec42b7ceb,
Bronx International High School,-73.90406036376953,40.82709503173828,Secondary,USA,6b81fe0f-aaca-3eae-a223-60e00098ca0f,
P.S/M.S 212,-73.90059661865234,40.82713317871094,Unknown,USA,fbe5b8c2-38c4-352b-b3b5-1a192da3040c,
Saint Angela Merici School,-73.91835021972656,40.8272705078125,Unknown,USA,6865948f-f8e6-3233-829e-c0a0e5e4563e,
Public School X010,-73.8288803100586,40.827301025390625,Unknown,USA,d49c404b-045d-378f-a07a-060e3a7a3126,
Lehighton Area Middle School,-75.72480773925781,40.827327728271484,Secondary,USA,3b7d1a2c-c031-34d2-93b8-5b0b76d8358e,
Urban Institute of Mathematics,-73.81853485107422,40.82733154296875,Unknown,USA,d9fea614-616b-3767-bdc2-29582ddc41bd,
Northeast Academy,-73.90216064453125,40.82748794555664,Unknown,USA,a442e2b2-d8cc-3ac8-829b-501e74c99942,
Wood Park Primary School,-73.27409362792969,40.82749557495117,Primary,USA,b3e98565-cffa-3009-8be5-87384cc8e592,
Crossroads School,-79.1650390625,40.82756423950195,Unknown,USA,f376382d-9bd0-3b53-a936-9a87116ba97b,
Hartman School,-77.07359313964844,40.82758331298828,Unknown,USA,16b22e4c-c3fd-3441-b7b2-487f4f71f424,
Junior High School 145,-73.91382598876953,40.82777404785156,Primary,USA,9b75f053-16ec-3407-89ff-639536b65889,
Watchung Elementary School,-74.20532989501953,40.82786178588867,Primary,USA,24a78412-e6ee-38c4-b5fa-39298dc66917,
Shongum Elementary School,-74.54959869384766,40.827877044677734,Primary,USA,a92610f7-7c0e-3367-b35e-bc416ed8a3c4,
Spring Garden Elementary School,-74.1638412475586,40.82790756225586,Primary,USA,de5ad276-6bb3-3381-b701-c97239be8e5e,
Public School 35,-73.9177017211914,40.827999114990234,Unknown,USA,ee28f6d3-eb89-3835-b202-6f5adda81e39,
Glenwood Landing Elementary School,-73.63533020019531,40.82802963256836,Primary,USA,2a0c9b9a-7f6f-3240-9f28-d734c65f6a29,
Lehighton Area Multipurpose Stadium,-75.72463989257812,40.82818603515625,Secondary,USA,b64d0f1e-057e-3ff5-983a-455c86bc7e19,
Public School 198,-73.9001235961914,40.828407287597656,Unknown,USA,254961bf-5a91-351a-9cff-72957d8eb815,
Strohls School,-75.54157257080078,40.828426361083984,Unknown,USA,2084eb5b-af85-3e71-9589-dc7de7a2acfd,
John Mandracchia-Sawmill Intermediate School,-73.27848815917969,40.828460693359375,Unknown,USA,19d16e68-11ae-3b98-ac84-988626e055c3,
Forest Avenue Elementary School,-74.25630950927734,40.82847213745117,Primary,USA,4a305582-0543-312e-9b82-40ff8ee62519,
Sagamore Middle School,-73.05696105957031,40.82848358154297,Secondary,USA,b61777e6-8fc6-3034-be56-acdbe5aa5e18,
Carrie P. Weber Middle School,-73.68243408203125,40.82853317260742,Secondary,USA,31477bbe-fdcb-3d90-aca8-fe7a87a2c1f1,
Serenity Montessori School,-74.2379150390625,40.82860565185547,Unknown,USA,7753147b-6ab5-3916-9dec-e9ffe11e04b9,
Serenity Montessori Preschool,-74.23790740966797,40.82860565185547,Unknown,USA,58ab99a5-26bc-370c-ac4b-a50369298868,
Epithany School,-73.98377227783203,40.82879638671875,Unknown,USA,a8df55f9-3a63-335e-90c6-c110d723dee4,
Name unknown,-73.98365020751953,40.82889175415039,Unknown,USA,772b8718-538b-3079-9c20-807bec289676,
B.E.S.T. Learning Center,-73.24702453613281,40.82890319824219,Unknown,USA,ffdf15ea-b02f-37dd-b420-64030d4d891a,
First Ward Elementary School,-75.71269226074219,40.8289794921875,Primary,USA,811b1b69-8564-3dea-8cd4-2fdf2789cf61,
Number 8 Elementary School,-74.13237762451172,40.82913589477539,Primary,USA,60c4e4d4-2bb2-308c-b7e3-67b0a1f4f8be,
Holy Family School,-73.85103607177734,40.82915115356445,Unknown,USA,d1c63157-cc2a-3287-b6c9-4ba4e3559078,
Syosset High School,-73.48356628417969,40.829185485839844,Secondary,USA,9885b332-4edf-3aa9-880d-d3ca4126f7c3,
Public School 36X Unionport,-73.84981536865234,40.82947540283203,Unknown,USA,740654a1-c9ed-3454-aa5b-8064ed0d4f20,
South Bronx Classical III,-73.90636444091797,40.82948303222656,Unknown,USA,98c18c2e-09f2-3c5a-8250-b1c29ea1bc74,
Paul D. Schreiber High School,-73.68001556396484,40.82963562011719,Secondary,USA,14f2e199-6e46-3b5d-aee7-f062efd01ba9,
Bergen Boulevard School,-73.9945068359375,40.829689025878906,Unknown,USA,288e76ad-c6ea-3682-aa98-ff83ee3eb303,
