cidr,school_name,reason
208.125.168.168/30,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.170.80/28,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.172.0/29,Ballard Elementary School,no_phase2_match_or_timed_out
2603:7083:1900::/40,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.171.64/27,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.169.244/30,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.175.176/29,Ballard Elementary School,no_phase2_match_or_timed_out
74.69.196.0/24,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.168.104/30,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.171.160/27,Ballard Elementary School,no_phase2_match_or_timed_out
24.194.247.0/24,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.169.56/30,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.174.232/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.171.96/30,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.174.48/28,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.173.192/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.175.104/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.170.200/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.173.8/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.170.128/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.169.200/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.175.128/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.168.152/29,Ballard Elementary School,no_phase2_match_or_timed_out
72.0.148.128/27,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.174.40/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.170.32/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.175.48/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.170.224/30,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.168.0/29,Ballard Elementary School,no_phase2_match_or_timed_out
2603:7080:8a04::/46,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.170.0/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.170.156/30,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.170.240/28,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.174.112/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.168.232/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.169.32/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.173.20/30,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.170.144/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.170.48/28,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.174.128/27,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.170.96/30,Ballard Elementary School,no_phase2_match_or_timed_out
24.194.224.0/24,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.169.48/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.168.48/28,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.174.104/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.168.240/30,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.171.208/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.169.24/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.171.104/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.169.96/28,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.172.32/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.172.72/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.172.104/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.170.232/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.172.196/30,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.169.128/27,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.169.232/29,Ballard Elementary School,no_phase2_match_or_timed_out
24.194.250.0/24,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.174.64/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.174.220/30,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.171.136/29,Ballard Elementary School,no_phase2_match_or_timed_out
69.207.5.0/24,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.172.168/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.174.248/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.170.192/30,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.170.112/28,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.171.32/27,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.174.196/30,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.169.192/30,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.170.208/28,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.173.232/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.170.24/30,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.172.80/28,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.171.232/30,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.172.208/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.174.80/28,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.175.40/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.168.208/28,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.170.140/30,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.169.208/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.172.204/30,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.173.176/28,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.170.68/30,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.170.72/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.168.16/28,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.170.176/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.171.8/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.175.160/28,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.175.80/28,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.175.216/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.168.136/30,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.173.216/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.171.144/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.169.160/30,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.174.0/28,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.175.112/28,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.174.20/30,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.172.48/30,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.168.160/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.173.128/27,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.168.80/30,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.168.72/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.171.248/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.173.240/28,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.169.0/28,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.174.96/30,Ballard Elementary School,no_phase2_match_or_timed_out
24.194.225.0/24,Ballard Elementary School,no_phase2_match_or_timed_out
24.194.237.0/24,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.174.160/30,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.168.132/30,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.174.36/30,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.173.64/27,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.169.112/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.173.104/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.175.16/28,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.169.248/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.168.176/29,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.169.72/30,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.172.16/28,Ballard Elementary School,no_phase2_match_or_timed_out
208.125.171.192/28,Ballard Elementary School,no_phase2_match_or_timed_out
38.32.26.144/29,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
38.88.254.128/29,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
69.124.92.76/31,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
69.124.83.128/25,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
38.105.228.248/29,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
74.206.228.118/32,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
69.124.88.162/31,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
173.234.116.0/24,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
67.55.77.0/24,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
69.124.83.64/26,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
69.124.92.72/30,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
98.124.167.32/28,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
69.124.88.176/28,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
69.124.92.78/32,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
69.124.92.96/27,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
144.178.5.18/31,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
209.120.171.224/29,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
2600:4808:360::/43,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
74.206.228.94/32,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
69.124.88.164/30,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
69.124.83.43/32,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
100.33.123.0/24,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
38.88.187.200/29,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
69.124.92.0/26,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
2620:149:1c6e::/48,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
69.124.83.48/28,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
108.6.198.0/24,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
69.124.83.40/31,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
38.96.141.128/27,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
74.206.228.92/31,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
69.124.89.0/24,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
38.122.229.144/31,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
69.124.92.80/28,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
149.14.225.64/31,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
69.124.83.44/30,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
69.124.88.160/32,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
38.32.24.96/29,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
209.120.171.80/29,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
74.206.228.116/31,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
69.124.88.128/27,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
69.124.83.0/27,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
69.124.88.0/25,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
69.124.92.64/29,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
69.124.82.0/24,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
172.241.166.0/24,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
2600:4040:9dc8::/47,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
66.7.177.232/29,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
69.31.1.224/29,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
69.124.83.32/29,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
96.232.158.0/24,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
69.124.88.168/29,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
66.54.198.248/29,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
69.124.93.0/24,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
143.170.142.218/32,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
216.130.180.0/24,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
144.223.37.48/30,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
69.124.92.128/25,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
173.77.85.0/24,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
69.124.88.192/26,Rhame Avenue Elementary School,no_phase2_match_or_timed_out
2a02:26f7:b385:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6c1:1f90::/60,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:b388:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
172.226.144.188/31,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6e1:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
172.225.215.148/31,Sapphire Elementary School,no_phase2_match_or_timed_out
172.226.87.188/31,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6f0:1f90::/60,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6f3:1f90::/60,Sapphire Elementary School,no_phase2_match_or_timed_out
172.225.110.124/31,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6c0:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6e8:1f90::/60,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6ed:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6f1:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
172.226.9.172/31,Sapphire Elementary School,no_phase2_match_or_timed_out
172.225.7.46/32,Sapphire Elementary School,no_phase2_match_or_timed_out
172.225.29.188/31,Sapphire Elementary School,no_phase2_match_or_timed_out
172.225.203.148/31,Sapphire Elementary School,no_phase2_match_or_timed_out
172.226.150.124/31,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6e9:1f90::/60,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6ec:1f90::/60,Sapphire Elementary School,no_phase2_match_or_timed_out
172.225.246.124/31,Sapphire Elementary School,no_phase2_match_or_timed_out
172.226.152.124/31,Sapphire Elementary School,no_phase2_match_or_timed_out
2600:4809:c060::/43,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6d8:1f90::/60,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:b380:1f90::/60,Sapphire Elementary School,no_phase2_match_or_timed_out
172.226.67.148/31,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6e9:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6ec:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
2600:4809:c0d4::/46,Sapphire Elementary School,no_phase2_match_or_timed_out
172.226.200.92/31,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6f8:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6fc:1f90::/60,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6d5:1f90::/60,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6cc:1f90::/60,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6e1:1f90::/60,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6f9:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
172.226.194.92/31,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:b381:1f90::/60,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6ed:1f90::/60,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6f9:1f90::/60,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:b404:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6d4:1f90::/60,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6d4:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6d0:1f90::/60,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6f1:1f90::/60,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6cc:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
172.224.237.124/31,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6f8:1f90::/60,Sapphire Elementary School,no_phase2_match_or_timed_out
172.226.23.80/31,Sapphire Elementary School,no_phase2_match_or_timed_out
172.225.169.170/32,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6d5:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6e0:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6ee:1f90::/60,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:b384:1f90::/60,Sapphire Elementary School,no_phase2_match_or_timed_out
172.225.249.172/31,Sapphire Elementary School,no_phase2_match_or_timed_out
172.226.19.80/31,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:b388:1f90::/60,Sapphire Elementary School,no_phase2_match_or_timed_out
172.225.235.118/31,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:b381:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
172.226.21.80/31,Sapphire Elementary School,no_phase2_match_or_timed_out
172.226.196.92/31,Sapphire Elementary School,no_phase2_match_or_timed_out
172.226.69.148/31,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6fc:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:b380:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6c4:1f90::/60,Sapphire Elementary School,no_phase2_match_or_timed_out
68.192.121.0/24,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6cd:1f90::/60,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6e0:1f90::/60,Sapphire Elementary School,no_phase2_match_or_timed_out
172.226.13.40/31,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6f4:1f90::/60,Sapphire Elementary School,no_phase2_match_or_timed_out
172.225.129.98/31,Sapphire Elementary School,no_phase2_match_or_timed_out
172.226.154.124/31,Sapphire Elementary School,no_phase2_match_or_timed_out
172.226.190.124/31,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6f3:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
172.225.247.124/31,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6da:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6f2:1f90::/60,Sapphire Elementary School,no_phase2_match_or_timed_out
38.106.0.16/29,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6f4:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
172.226.168.124/31,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6d9:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
172.226.204.92/31,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:b38c:1f90::/60,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6e8:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6d9:1f90::/60,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:b389:1f90::/60,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6ef:1f90::/60,Sapphire Elementary School,no_phase2_match_or_timed_out
172.226.198.92/31,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6dc:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:b400:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
172.225.31.124/31,Sapphire Elementary School,no_phase2_match_or_timed_out
45.52.94.0/24,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6f0:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6ef:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6da:1f90::/60,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:b384:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6d0:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
172.225.111.102/31,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6c4:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6cd:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:b38c:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:b385:1f90::/60,Sapphire Elementary School,no_phase2_match_or_timed_out
172.225.133.80/31,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:b382:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
172.226.202.92/31,Sapphire Elementary School,no_phase2_match_or_timed_out
172.226.89.46/32,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6c0:1f90::/60,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6c1:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6ee:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
172.226.32.22/31,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6d8:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
172.226.188.124/31,Sapphire Elementary School,no_phase2_match_or_timed_out
172.226.170.124/31,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6f2:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:b382:1f90::/60,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:f6dc:1f90::/60,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:b389:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
2a02:26f7:b408:a063::/64,Sapphire Elementary School,no_phase2_match_or_timed_out
198.252.164.0/24,Madison-Oneida BOCES,no_phase2_match_or_timed_out
168.170.0.0/16,Madison-Oneida BOCES,no_phase2_match_or_timed_out
38.104.203.252/31,Merrick Avenue Middle School,no_phase2_match_or_timed_out
162.84.189.0/24,Merrick Avenue Middle School,no_phase2_match_or_timed_out
38.142.141.104/29,Merrick Avenue Middle School,no_phase2_match_or_timed_out
71.167.201.0/24,Merrick Avenue Middle School,no_phase2_match_or_timed_out
2600:4808:3000::/44,Merrick Avenue Middle School,no_phase2_match_or_timed_out
108.41.220.0/24,Merrick Avenue Middle School,no_phase2_match_or_timed_out
74.101.24.0/24,Merrick Avenue Middle School,no_phase2_match_or_timed_out
108.29.52.0/24,Merrick Avenue Middle School,no_phase2_match_or_timed_out
108.6.229.0/24,Merrick Avenue Middle School,no_phase2_match_or_timed_out
108.54.253.0/24,Merrick Avenue Middle School,no_phase2_match_or_timed_out
108.54.191.0/24,Merrick Avenue Middle School,no_phase2_match_or_timed_out
208.116.181.144/29,Merrick Avenue Middle School,no_phase2_match_or_timed_out
38.88.211.252/31,Merrick Avenue Middle School,no_phase2_match_or_timed_out
82.26.93.0/24,Merrick Avenue Middle School,no_phase2_match_or_timed_out
70.23.151.0/24,Merrick Avenue Middle School,no_phase2_match_or_timed_out
108.41.4.0/24,Merrick Avenue Middle School,no_phase2_match_or_timed_out
108.54.144.0/24,Merrick Avenue Middle School,no_phase2_match_or_timed_out
108.46.229.0/24,Merrick Avenue Middle School,no_phase2_match_or_timed_out
38.101.162.134/31,Merrick Avenue Middle School,no_phase2_match_or_timed_out
71.183.148.0/24,Merrick Avenue Middle School,no_phase2_match_or_timed_out
82.21.92.0/24,Merrick Avenue Middle School,no_phase2_match_or_timed_out
74.108.113.0/24,Merrick Avenue Middle School,no_phase2_match_or_timed_out
108.6.16.0/24,Merrick Avenue Middle School,no_phase2_match_or_timed_out
2600:4041:5660::/44,Merrick Avenue Middle School,no_phase2_match_or_timed_out
38.104.68.118/31,Merrick Avenue Middle School,no_phase2_match_or_timed_out
108.27.25.0/24,Merrick Avenue Middle School,no_phase2_match_or_timed_out
108.46.129.0/24,Merrick Avenue Middle School,no_phase2_match_or_timed_out
108.46.187.0/24,Merrick Avenue Middle School,no_phase2_match_or_timed_out
2600:4808:3010::/44,Merrick Avenue Middle School,no_phase2_match_or_timed_out
108.6.169.0/24,Merrick Avenue Middle School,no_phase2_match_or_timed_out
151.204.142.0/24,Merrick Avenue Middle School,no_phase2_match_or_timed_out
2600:1017:b488::/50,Merrick Avenue Middle School,no_phase2_match_or_timed_out
38.246.66.0/24,Merrick Avenue Middle School,no_phase2_match_or_timed_out
72.80.81.0/24,Merrick Avenue Middle School,no_phase2_match_or_timed_out
72.80.212.0/24,Merrick Avenue Middle School,no_phase2_match_or_timed_out
71.105.46.0/24,Merrick Avenue Middle School,no_phase2_match_or_timed_out
71.249.53.0/24,Merrick Avenue Middle School,no_phase2_match_or_timed_out
2600:4808:160::/43,Merrick Avenue Middle School,no_phase2_match_or_timed_out
209.120.171.32/29,Merrick Avenue Middle School,no_phase2_match_or_timed_out
38.98.64.160/27,Merrick Avenue Middle School,no_phase2_match_or_timed_out
38.142.140.128/29,Merrick Avenue Middle School,no_phase2_match_or_timed_out
38.104.172.176/29,Merrick Avenue Middle School,no_phase2_match_or_timed_out
82.21.72.0/24,Merrick Avenue Middle School,no_phase2_match_or_timed_out
209.249.67.0/25,Merrick Avenue Middle School,no_phase2_match_or_timed_out
70.19.67.0/24,Merrick Avenue Middle School,no_phase2_match_or_timed_out
108.14.69.0/24,Merrick Avenue Middle School,no_phase2_match_or_timed_out
108.41.248.0/24,Merrick Avenue Middle School,no_phase2_match_or_timed_out
38.122.15.24/29,Merrick Avenue Middle School,no_phase2_match_or_timed_out
72.80.146.0/24,Merrick Avenue Middle School,no_phase2_match_or_timed_out
76.74.81.128/30,Merrick Avenue Middle School,no_phase2_match_or_timed_out
2600:4041:5640::/43,Merrick Avenue Middle School,no_phase2_match_or_timed_out
38.32.21.56/31,Merrick Avenue Middle School,no_phase2_match_or_timed_out
38.104.172.160/29,Merrick Avenue Middle School,no_phase2_match_or_timed_out
38.104.203.200/30,Merrick Avenue Middle School,no_phase2_match_or_timed_out
38.140.0.8/30,Merrick Avenue Middle School,no_phase2_match_or_timed_out
108.29.107.0/24,Merrick Avenue Middle School,no_phase2_match_or_timed_out
38.75.10.112/28,Merrick Avenue Middle School,no_phase2_match_or_timed_out
108.41.145.0/24,Merrick Avenue Middle School,no_phase2_match_or_timed_out
108.41.175.0/24,Merrick Avenue Middle School,no_phase2_match_or_timed_out
68.237.7.0/24,Merrick Avenue Middle School,no_phase2_match_or_timed_out
38.88.210.44/30,Merrick Avenue Middle School,no_phase2_match_or_timed_out
108.46.63.0/24,Merrick Avenue Middle School,no_phase2_match_or_timed_out
108.176.119.56/29,Bolivar Richburg Junior Senior High School,no_phase2_match_or_timed_out
