cidr,school_name,reason
68.198.179.0/25,Glenwood Elementary School,no_phase2_match_or_timed_out
24.185.53.144/29,Glenwood Elementary School,no_phase2_match_or_timed_out
68.194.78.200/31,Glenwood Elementary School,no_phase2_match_or_timed_out
173.2.192.0/25,Glenwood Elementary School,no_phase2_match_or_timed_out
108.35.93.72/29,Glenwood Elementary School,no_phase2_match_or_timed_out
69.119.78.128/26,Glenwood Elementary School,no_phase2_match_or_timed_out
47.17.237.102/31,Glenwood Elementary School,no_phase2_match_or_timed_out
71.172.88.0/24,Glenwood Elementary School,no_phase2_match_or_timed_out
47.23.106.0/24,Glenwood Elementary School,no_phase2_match_or_timed_out
2600:4040:af9b:7c80::/57,Glenwood Elementary School,no_phase2_match_or_timed_out
47.20.166.128/26,Glenwood Elementary School,no_phase2_match_or_timed_out
2600:4040:af85:8120::/59,Glenwood Elementary School,no_phase2_match_or_timed_out
69.126.90.168/29,Glenwood Elementary School,no_phase2_match_or_timed_out
68.198.178.0/24,Glenwood Elementary School,no_phase2_match_or_timed_out
47.17.237.104/29,Glenwood Elementary School,no_phase2_match_or_timed_out
2606:40:202f:8000::/54,Glenwood Elementary School,no_phase2_match_or_timed_out
68.194.78.192/29,Glenwood Elementary School,no_phase2_match_or_timed_out
47.22.26.0/31,Glenwood Elementary School,no_phase2_match_or_timed_out
47.23.107.80/28,Glenwood Elementary School,no_phase2_match_or_timed_out
24.185.52.147/32,Glenwood Elementary School,no_phase2_match_or_timed_out
173.70.249.0/24,Glenwood Elementary School,no_phase2_match_or_timed_out
2600:4040:a984::/47,Glenwood Elementary School,no_phase2_match_or_timed_out
2600:4040:af78:2a01::/64,Glenwood Elementary School,no_phase2_match_or_timed_out
24.45.83.32/28,Glenwood Elementary School,no_phase2_match_or_timed_out
24.185.53.158/32,Glenwood Elementary School,no_phase2_match_or_timed_out
69.119.62.62/32,Glenwood Elementary School,no_phase2_match_or_timed_out
47.17.236.0/24,Glenwood Elementary School,no_phase2_match_or_timed_out
24.45.83.128/25,Glenwood Elementary School,no_phase2_match_or_timed_out
47.17.237.112/28,Glenwood Elementary School,no_phase2_match_or_timed_out
47.22.27.40/29,Glenwood Elementary School,no_phase2_match_or_timed_out
68.197.29.128/26,Glenwood Elementary School,no_phase2_match_or_timed_out
69.115.102.160/27,Glenwood Elementary School,no_phase2_match_or_timed_out
69.122.254.64/26,Glenwood Elementary School,no_phase2_match_or_timed_out
108.24.228.52/31,Glenwood Elementary School,no_phase2_match_or_timed_out
173.2.195.128/26,Glenwood Elementary School,no_phase2_match_or_timed_out
192.84.225.0/24,Glenwood Elementary School,no_phase2_match_or_timed_out
69.115.101.0/27,Glenwood Elementary School,no_phase2_match_or_timed_out
68.197.29.0/25,Glenwood Elementary School,no_phase2_match_or_timed_out
199.219.210.240/28,Glenwood Elementary School,no_phase2_match_or_timed_out
69.115.101.32/30,Glenwood Elementary School,no_phase2_match_or_timed_out
108.24.228.32/28,Glenwood Elementary School,no_phase2_match_or_timed_out
2600:4040:af85:9000::/52,Glenwood Elementary School,no_phase2_match_or_timed_out
68.194.75.224/27,Glenwood Elementary School,no_phase2_match_or_timed_out
2600:4040:af9b:7c02::/63,Glenwood Elementary School,no_phase2_match_or_timed_out
24.185.54.80/31,Glenwood Elementary School,no_phase2_match_or_timed_out
69.124.97.88/30,Glenwood Elementary School,no_phase2_match_or_timed_out
2600:4040:af78:2a20::/59,Glenwood Elementary School,no_phase2_match_or_timed_out
162.120.144.134/32,Glenwood Elementary School,no_phase2_match_or_timed_out
108.24.228.55/32,Glenwood Elementary School,no_phase2_match_or_timed_out
68.198.182.0/24,Glenwood Elementary School,no_phase2_match_or_timed_out
47.22.26.4/30,Glenwood Elementary School,no_phase2_match_or_timed_out
47.20.168.30/31,Glenwood Elementary School,no_phase2_match_or_timed_out
108.35.93.128/25,Glenwood Elementary School,no_phase2_match_or_timed_out
69.122.255.192/28,Glenwood Elementary School,no_phase2_match_or_timed_out
108.35.188.0/24,Glenwood Elementary School,no_phase2_match_or_timed_out
24.190.230.96/27,Glenwood Elementary School,no_phase2_match_or_timed_out
69.119.62.128/25,Glenwood Elementary School,no_phase2_match_or_timed_out
71.104.119.0/24,Glenwood Elementary School,no_phase2_match_or_timed_out
47.22.18.32/28,Glenwood Elementary School,no_phase2_match_or_timed_out
69.126.91.0/24,Glenwood Elementary School,no_phase2_match_or_timed_out
47.20.166.0/25,Glenwood Elementary School,no_phase2_match_or_timed_out
24.190.225.134/31,Glenwood Elementary School,no_phase2_match_or_timed_out
68.197.29.192/27,Glenwood Elementary School,no_phase2_match_or_timed_out
63.65.108.187/32,Glenwood Elementary School,no_phase2_match_or_timed_out
24.185.52.144/31,Glenwood Elementary School,no_phase2_match_or_timed_out
71.104.158.0/24,Glenwood Elementary School,no_phase2_match_or_timed_out
70.111.210.148/31,Glenwood Elementary School,no_phase2_match_or_timed_out
68.194.75.128/26,Glenwood Elementary School,no_phase2_match_or_timed_out
108.35.93.64/30,Glenwood Elementary School,no_phase2_match_or_timed_out
68.198.183.164/32,Glenwood Elementary School,no_phase2_match_or_timed_out
68.199.172.144/29,Glenwood Elementary School,no_phase2_match_or_timed_out
32.142.224.0/24,Glenwood Elementary School,no_phase2_match_or_timed_out
47.20.168.64/26,Glenwood Elementary School,no_phase2_match_or_timed_out
199.219.210.224/31,Glenwood Elementary School,no_phase2_match_or_timed_out
68.199.172.157/32,Glenwood Elementary School,no_phase2_match_or_timed_out
2600:4040:af79::/48,Glenwood Elementary School,no_phase2_match_or_timed_out
63.65.74.32/27,Glenwood Elementary School,no_phase2_match_or_timed_out
68.197.29.240/28,Glenwood Elementary School,no_phase2_match_or_timed_out
199.219.210.176/31,Glenwood Elementary School,no_phase2_match_or_timed_out
47.22.26.64/26,Glenwood Elementary School,no_phase2_match_or_timed_out
24.47.175.104/31,Glenwood Elementary School,no_phase2_match_or_timed_out
24.185.55.0/24,Glenwood Elementary School,no_phase2_match_or_timed_out
108.35.93.0/27,Glenwood Elementary School,no_phase2_match_or_timed_out
24.190.225.192/26,Glenwood Elementary School,no_phase2_match_or_timed_out
108.24.228.48/30,Glenwood Elementary School,no_phase2_match_or_timed_out
65.51.226.224/29,Glenwood Elementary School,no_phase2_match_or_timed_out
199.219.210.180/30,Glenwood Elementary School,no_phase2_match_or_timed_out
104.246.3.60/30,Glenwood Elementary School,no_phase2_match_or_timed_out
173.54.137.0/24,Glenwood Elementary School,no_phase2_match_or_timed_out
47.17.237.64/27,Glenwood Elementary School,no_phase2_match_or_timed_out
152.179.29.144/28,Glenwood Elementary School,no_phase2_match_or_timed_out
69.119.78.192/27,Glenwood Elementary School,no_phase2_match_or_timed_out
47.22.26.16/28,Glenwood Elementary School,no_phase2_match_or_timed_out
2600:4040:af9b:7c08::/61,Glenwood Elementary School,no_phase2_match_or_timed_out
24.190.225.144/28,Glenwood Elementary School,no_phase2_match_or_timed_out
69.126.90.192/26,Glenwood Elementary School,no_phase2_match_or_timed_out
74.105.26.0/24,Glenwood Elementary School,no_phase2_match_or_timed_out
2600:4040:af78:2a40::/58,Glenwood Elementary School,no_phase2_match_or_timed_out
108.35.93.48/30,Glenwood Elementary School,no_phase2_match_or_timed_out
2600:4040:af78:4000::/50,Glenwood Elementary School,no_phase2_match_or_timed_out
138.89.51.0/24,Glenwood Elementary School,no_phase2_match_or_timed_out
2600:4040:af9b:7c40::/58,Glenwood Elementary School,no_phase2_match_or_timed_out
24.185.54.84/30,Glenwood Elementary School,no_phase2_match_or_timed_out
68.198.179.160/27,Glenwood Elementary School,no_phase2_match_or_timed_out
68.194.75.205/32,Glenwood Elementary School,no_phase2_match_or_timed_out
70.111.210.0/25,Glenwood Elementary School,no_phase2_match_or_timed_out
69.119.62.48/29,Glenwood Elementary School,no_phase2_match_or_timed_out
69.122.255.220/30,Glenwood Elementary School,no_phase2_match_or_timed_out
2600:4040:af85:8400::/54,Glenwood Elementary School,no_phase2_match_or_timed_out
24.190.230.64/29,Glenwood Elementary School,no_phase2_match_or_timed_out
47.20.166.251/32,Glenwood Elementary School,no_phase2_match_or_timed_out
69.115.102.130/31,Glenwood Elementary School,no_phase2_match_or_timed_out
2600:4040:af9b:7800::/54,Glenwood Elementary School,no_phase2_match_or_timed_out
24.185.52.148/30,Glenwood Elementary School,no_phase2_match_or_timed_out
68.199.175.36/30,Glenwood Elementary School,no_phase2_match_or_timed_out
138.239.145.0/24,Glenwood Elementary School,no_phase2_match_or_timed_out
71.187.181.0/24,Glenwood Elementary School,no_phase2_match_or_timed_out
24.190.230.72/30,Glenwood Elementary School,no_phase2_match_or_timed_out
2600:4040:ae85:e700::/56,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae94::/46,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae8a:8000::/49,Elisabeth Irwin High School,no_phase2_match_or_timed_out
108.5.193.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
74.105.230.78/31,Elisabeth Irwin High School,no_phase2_match_or_timed_out
68.195.136.200/30,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae72:6c00::/54,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae72:7000::/52,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ab31:6002::/63,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae90::/48,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae85:e680::/57,Elisabeth Irwin High School,no_phase2_match_or_timed_out
96.242.151.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae72:6802::/63,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae72:4000::/51,Elisabeth Irwin High School,no_phase2_match_or_timed_out
65.175.9.224/29,Elisabeth Irwin High School,no_phase2_match_or_timed_out
108.35.1.0/26,Elisabeth Irwin High School,no_phase2_match_or_timed_out
71.250.72.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
96.242.181.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae91:4000::/52,Elisabeth Irwin High School,no_phase2_match_or_timed_out
71.104.27.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
68.195.136.0/25,Elisabeth Irwin High School,no_phase2_match_or_timed_out
74.105.147.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
108.53.3.0/25,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae91::/50,Elisabeth Irwin High School,no_phase2_match_or_timed_out
68.195.136.208/28,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae85:e800::/53,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae72:6820::/59,Elisabeth Irwin High School,no_phase2_match_or_timed_out
108.53.3.180/30,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae8c::/46,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2607:fb91:1c5e::/47,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4809:5400::/38,Elisabeth Irwin High School,no_phase2_match_or_timed_out
74.102.99.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ab31:6010::/60,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ab31:6020::/59,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae91:5000::/56,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ab31:6400::/54,Elisabeth Irwin High School,no_phase2_match_or_timed_out
100.35.26.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae8a:a40::/58,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae91:8000::/49,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae8a:1000::/52,Elisabeth Irwin High School,no_phase2_match_or_timed_out
108.53.3.184/29,Elisabeth Irwin High School,no_phase2_match_or_timed_out
74.102.58.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
96.242.164.96/29,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4809:4000::/36,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae8a:a20::/59,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4809:51a0::/43,Elisabeth Irwin High School,no_phase2_match_or_timed_out
108.35.1.77/32,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae85:e620::/59,Elisabeth Irwin High School,no_phase2_match_or_timed_out
71.172.58.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
96.240.22.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
68.195.136.206/32,Elisabeth Irwin High School,no_phase2_match_or_timed_out
96.242.164.94/31,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae91:5140::/58,Elisabeth Irwin High School,no_phase2_match_or_timed_out
74.102.152.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae84::/48,Elisabeth Irwin High School,no_phase2_match_or_timed_out
74.105.230.72/30,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae8b::/48,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae91:5110::/60,Elisabeth Irwin High School,no_phase2_match_or_timed_out
152.193.6.234/32,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae78::/45,Elisabeth Irwin High School,no_phase2_match_or_timed_out
71.187.155.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
108.5.76.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae8a:a02::/63,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ab31:4000::/51,Elisabeth Irwin High School,no_phase2_match_or_timed_out
68.195.136.204/31,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae8a:800::/55,Elisabeth Irwin High School,no_phase2_match_or_timed_out
96.242.164.108/30,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae85:e602::/63,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ab30::/48,Elisabeth Irwin High School,no_phase2_match_or_timed_out
70.111.167.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
108.35.1.78/31,Elisabeth Irwin High School,no_phase2_match_or_timed_out
96.242.91.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
108.53.3.177/32,Elisabeth Irwin High School,no_phase2_match_or_timed_out
71.172.34.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
96.242.188.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
108.5.112.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
96.242.164.112/28,Elisabeth Irwin High School,no_phase2_match_or_timed_out
108.35.0.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
108.35.1.72/30,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae91:5200::/55,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae72:6804::/62,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae92::/47,Elisabeth Irwin High School,no_phase2_match_or_timed_out
96.242.164.106/31,Elisabeth Irwin High School,no_phase2_match_or_timed_out
108.35.161.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae85:8000::/50,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4809:5220::/43,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae8a:a04::/62,Elisabeth Irwin High School,no_phase2_match_or_timed_out
98.109.111.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae72:8000::/49,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae8a:2000::/51,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ab31:6001::/64,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae91:5120::/59,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae85:f000::/52,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae73::/48,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae91:5400::/54,Elisabeth Irwin High School,no_phase2_match_or_timed_out
98.109.196.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
96.242.164.128/25,Elisabeth Irwin High School,no_phase2_match_or_timed_out
71.104.65.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ab31:6200::/55,Elisabeth Irwin High School,no_phase2_match_or_timed_out
96.242.164.64/28,Elisabeth Irwin High School,no_phase2_match_or_timed_out
108.50.137.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae85:e610::/60,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae8a::/53,Elisabeth Irwin High School,no_phase2_match_or_timed_out
108.35.81.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae85:e608::/61,Elisabeth Irwin High School,no_phase2_match_or_timed_out
108.35.1.128/25,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae72:6900::/56,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae70::/47,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae91:6000::/51,Elisabeth Irwin High School,no_phase2_match_or_timed_out
68.195.136.128/26,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae72:6840::/58,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae91:5180::/57,Elisabeth Irwin High School,no_phase2_match_or_timed_out
108.5.123.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
173.54.41.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ab31:7000::/52,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ab31::/50,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae85::/49,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae74::/46,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae91:5102::/63,Elisabeth Irwin High School,no_phase2_match_or_timed_out
108.50.159.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
173.63.74.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae8a:a01::/64,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae91:5104::/62,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae88::/47,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae85:e604::/62,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae91:5800::/53,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae8a:a10::/60,Elisabeth Irwin High School,no_phase2_match_or_timed_out
71.104.122.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ab31:6004::/62,Elisabeth Irwin High School,no_phase2_match_or_timed_out
74.105.151.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
71.187.251.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
96.240.13.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
96.242.164.0/26,Elisabeth Irwin High School,no_phase2_match_or_timed_out
74.105.230.77/32,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae72:6801::/64,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae72:6a00::/55,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae85:e000::/54,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae91:5101::/64,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae85:e640::/58,Elisabeth Irwin High School,no_phase2_match_or_timed_out
98.109.81.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ab31:6100::/56,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ab31:6800::/53,Elisabeth Irwin High School,no_phase2_match_or_timed_out
108.53.3.160/28,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae80::/46,Elisabeth Irwin High School,no_phase2_match_or_timed_out
96.242.164.80/29,Elisabeth Irwin High School,no_phase2_match_or_timed_out
108.53.3.178/31,Elisabeth Irwin High School,no_phase2_match_or_timed_out
216.255.120.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
68.195.137.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ab31:6040::/58,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae72:6880::/57,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae85:e400::/55,Elisabeth Irwin High School,no_phase2_match_or_timed_out
108.35.89.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ab31:6080::/57,Elisabeth Irwin High School,no_phase2_match_or_timed_out
74.105.230.80/28,Elisabeth Irwin High School,no_phase2_match_or_timed_out
68.195.136.224/27,Elisabeth Irwin High School,no_phase2_match_or_timed_out
74.102.93.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
96.242.38.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
74.105.230.96/27,Elisabeth Irwin High School,no_phase2_match_or_timed_out
108.50.149.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae8a:a80::/57,Elisabeth Irwin High School,no_phase2_match_or_timed_out
108.53.3.192/26,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2607:90:930::/48,Elisabeth Irwin High School,no_phase2_match_or_timed_out
173.70.163.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
96.242.216.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
108.53.2.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ab31:8000::/49,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae72:6810::/60,Elisabeth Irwin High School,no_phase2_match_or_timed_out
108.35.1.64/29,Elisabeth Irwin High School,no_phase2_match_or_timed_out
74.105.230.64/29,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae85:e601::/64,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae91:5108::/61,Elisabeth Irwin High School,no_phase2_match_or_timed_out
96.242.164.105/32,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae8a:c00::/54,Elisabeth Irwin High School,no_phase2_match_or_timed_out
108.35.1.96/27,Elisabeth Irwin High School,no_phase2_match_or_timed_out
173.63.71.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
204.16.123.223/32,Elisabeth Irwin High School,no_phase2_match_or_timed_out
100.35.245.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae8a:a08::/61,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ab31:6008::/61,Elisabeth Irwin High School,no_phase2_match_or_timed_out
74.105.230.0/26,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae8a:4000::/50,Elisabeth Irwin High School,no_phase2_match_or_timed_out
108.35.1.80/28,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4809:5800::/37,Elisabeth Irwin High School,no_phase2_match_or_timed_out
151.204.194.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae72::/50,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae85:c000::/51,Elisabeth Irwin High School,no_phase2_match_or_timed_out
74.105.230.128/25,Elisabeth Irwin High School,no_phase2_match_or_timed_out
208.116.172.196/30,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae72:6000::/53,Elisabeth Irwin High School,no_phase2_match_or_timed_out
96.242.164.88/30,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae8a:b00::/56,Elisabeth Irwin High School,no_phase2_match_or_timed_out
108.53.3.128/27,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae98::/45,Elisabeth Irwin High School,no_phase2_match_or_timed_out
68.195.136.192/29,Elisabeth Irwin High School,no_phase2_match_or_timed_out
70.21.147.0/24,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae72:6808::/61,Elisabeth Irwin High School,no_phase2_match_or_timed_out
96.242.164.93/32,Elisabeth Irwin High School,no_phase2_match_or_timed_out
2600:4040:ae86::/47,Elisabeth Irwin High School,no_phase2_match_or_timed_out
24.44.183.102/31,Sewanhaka High School,no_phase2_match_or_timed_out
173.68.137.0/24,Sewanhaka High School,no_phase2_match_or_timed_out
38.126.104.64/28,Sewanhaka High School,no_phase2_match_or_timed_out
38.122.134.48/30,Sewanhaka High School,no_phase2_match_or_timed_out
72.80.253.0/24,Sewanhaka High School,no_phase2_match_or_timed_out
24.44.180.164/30,Sewanhaka High School,no_phase2_match_or_timed_out
2600:480a:9000::/41,Sewanhaka High School,no_phase2_match_or_timed_out
71.247.200.0/24,Sewanhaka High School,no_phase2_match_or_timed_out
72.69.100.0/24,Sewanhaka High School,no_phase2_match_or_timed_out
38.103.67.36/31,Sewanhaka High School,no_phase2_match_or_timed_out
98.116.138.0/24,Sewanhaka High School,no_phase2_match_or_timed_out
71.249.86.0/24,Sewanhaka High School,no_phase2_match_or_timed_out
108.46.34.0/24,Sewanhaka High School,no_phase2_match_or_timed_out
65.115.40.192/26,Sewanhaka High School,no_phase2_match_or_timed_out
38.127.207.96/29,Sewanhaka High School,no_phase2_match_or_timed_out
2600:4040:9c60::/43,Sewanhaka High School,no_phase2_match_or_timed_out
2600:480a:9080::/42,Sewanhaka High School,no_phase2_match_or_timed_out
68.237.19.0/24,Sewanhaka High School,no_phase2_match_or_timed_out
24.44.180.192/29,Sewanhaka High School,no_phase2_match_or_timed_out
65.115.40.147/32,Sewanhaka High School,no_phase2_match_or_timed_out
2600:4040:9c80::/43,Sewanhaka High School,no_phase2_match_or_timed_out
2600:4041:5cb0::/44,Sewanhaka High School,no_phase2_match_or_timed_out
144.223.4.200/30,Sewanhaka High School,no_phase2_match_or_timed_out
38.126.104.112/28,Sewanhaka High School,no_phase2_match_or_timed_out
38.90.140.192/27,Sewanhaka High School,no_phase2_match_or_timed_out
70.107.115.0/24,Sewanhaka High School,no_phase2_match_or_timed_out
70.107.102.0/24,Sewanhaka High School,no_phase2_match_or_timed_out
208.254.96.0/24,Sewanhaka High School,no_phase2_match_or_timed_out
24.44.180.168/29,Sewanhaka High School,no_phase2_match_or_timed_out
24.44.183.112/28,Sewanhaka High School,no_phase2_match_or_timed_out
107.181.27.0/24,Sewanhaka High School,no_phase2_match_or_timed_out
72.69.79.0/24,Sewanhaka High School,no_phase2_match_or_timed_out
66.54.204.32/29,Sewanhaka High School,no_phase2_match_or_timed_out
151.204.144.0/24,Sewanhaka High School,no_phase2_match_or_timed_out
65.115.40.160/27,Sewanhaka High School,no_phase2_match_or_timed_out
71.190.151.0/24,Sewanhaka High School,no_phase2_match_or_timed_out
68.161.208.0/24,Sewanhaka High School,no_phase2_match_or_timed_out
173.77.152.0/24,Sewanhaka High School,no_phase2_match_or_timed_out
2600:480a:9120::/43,Sewanhaka High School,no_phase2_match_or_timed_out
2600:4041:78d4::/46,Sewanhaka High School,no_phase2_match_or_timed_out
65.115.33.0/25,Sewanhaka High School,no_phase2_match_or_timed_out
24.44.183.104/29,Sewanhaka High School,no_phase2_match_or_timed_out
24.44.183.64/27,Sewanhaka High School,no_phase2_match_or_timed_out
173.56.207.0/24,Sewanhaka High School,no_phase2_match_or_timed_out
